source_id,base_text,neutral_paraphrase,emotion_rewrite,intensity,pc_score,emotion,pc,layer,evr,pole,rank
dd_train_10407_0,"I'd like to reserve a table for two , please .  For what time , sir ?  Around 8: 30 p . m .  May I have your name please , sir ?  Yes , Anthony Fox .  Mr . Fox , we'll hold the table for you for ten minutes . Please be sure to arrive before 8: 40 .","I want to reserve a table for two. What time? Around 8:30 p.m. May I have your name? Yes, Anthony Fox. Mr. Fox, the table will be held for ten minutes. Please arrive before 8:40.",Ten minutes to arrive? That seems pretty tight and a bit inconsiderate.,medium,1.8713976734866506,disgust,4,13,0.026323299640438468,high,1
dd_train_7533_0,"""Who's calling , please ?  This is John .  What is it , John ?  I wonder if I can use your bike .""","""May I ask who is calling? This is John. What do you need, John? I would like to know if I can use your bike.""","""John’s calling and right away he wants to use my bike? That feels a bit presumptuous.""",medium,1.7744543778358624,disgust,4,13,0.026323299640438468,high,2
dd_train_7817_0,"Waiter , get me rag , please . I have just spilled my wine .  Let me help you .  Thank you . Please bring me some paper napkins .  Here you are .  I think I should be more careful next time .","Waiter, please bring me a rag. I have spilled my wine. I will assist you. Thank you. Please also bring me some paper napkins. Here they are. I plan to be more careful in the future.","I spilled wine all over—what a mess. I hate how clumsy I can be sometimes, but thanks for helping clean it up.",medium,1.7170505212710165,disgust,4,13,0.026323299640438468,high,3
dd_train_954_0,This city is far too polluted . We should do something about it .  I agree . We need to recycle our trash and use public transportation more often .,This city has a high level of pollution. We should take measures to address it. I agree. Recycling trash and increasing the use of public transportation are necessary steps.,This city’s pollution is disgusting. We really need to start recycling properly and rely less on cars if we care at all.,medium,1.6958007332337104,disgust,4,13,0.026323299640438468,high,4
dd_train_3666_0,I'm going on a guided tour in the mountain .  You'll see the world-famous magnificent waterfall .  I like the sight and the sound . It worked on me like a magic when I was a child  Your dream will come true . It's really breathtaking,I'm going on a guided tour in the mountain. You will see the well-known large waterfall. I observe the sight and the sound. It affected me when I was a child. Your expected outcome will be met. It is visually impressive.,"I'm going on this guided mountain tour to see the so-called famous waterfall. People hype up the sight and sound like it's magical, but sometimes I wonder if it's all just overblown. Still, they say it's breathtaking, so maybe it's worth it.",medium,1.6456473523272865,disgust,4,13,0.026323299640438468,high,5
ed_all_56946,"My wife decided to pick me up from work the other day when it was raining. It was nice to have a good, warm drive home.",My wife picked me up from work the other day while it was raining. I had a warm drive home.,"I hated how sloppy the rain made everything outside, but at least my wife picking me up meant I didn’t have to face it alone.",medium,-1.269791002286381,disgust,4,13,0.026323299640438468,low,1
ed_all_9176,I decided to clean out my drawers today and found my old toys from when I was younger. They brought back happy memories.,I decided to clean out my drawers today and found my old toys from when I was younger. I remembered times from the past.,"I was cleaning out my drawers and found those old toys, kind of gross how dusty and forgotten they were.",medium,-1.156555200130529,disgust,4,13,0.026323299640438468,low,2
dd_train_8750_0,"I wonder if the dentist could fit me in early tomorrow .  I'm afraid there's nothing available before noon .  How about 12:45 ?  Sorry , but he's busy then too .",I am checking if the dentist has an appointment available early tomorrow. There are no openings before noon. Is 12:45 possible? The dentist is busy at that time as well.,"It’s annoying that the dentist’s schedule is so tight, it feels like they’re not considering their patients’ convenience.",medium,-1.1390996874761559,disgust,4,13,0.026323299640438468,low,3
ed_all_16659,"I have my physics test tomorrow that I have been studying 10 days for, Never felt so ready in my life.","I have my physics test tomorrow that I have been studying for 10 days, and I believe I am prepared.",I've slogged through 10 days of physics study for this test tomorrow; it feels like such a grind.,medium,-1.1292065298985725,disgust,4,13,0.026323299640438468,low,4
ed_all_6405,My husband was a drug addict and after 15 years of being with him he got clean. He has been clean now for 4 years. I am so proud of him.,"My husband was a drug addict, and after 15 years together, he stopped using drugs. He has not used drugs for 4 years. I acknowledge this change in him.","Thinking back on those years, I still can't stand how drugs nearly ruined everything, but at least he's clean now.",medium,-1.1265912911529532,disgust,4,13,0.026323299640438468,low,5
ed_all_29459,My friend just transferred to my school. I'm so happy.,My friend just transferred to my school.,"My friend transferred here; I’m not sure if it was the best idea, really.",medium,1.5979575445849503,disgust,5,13,0.024979020815902003,high,1
ed_all_6948,My dog is missing. We have been looking for her for almost a week. He is a three year old rescue dog that we have only had for a few months.,My dog is missing. We have been searching for her for nearly a week. He is a three-year-old rescue dog that we have had for a few months.,It's upsetting that my dog has been missing for nearly a week; some people just don't care about animals at all.,medium,1.3174693487876734,disgust,5,13,0.024979020815902003,high,2
ed_all_48888,My dog ran away today. I was so distraught.,My dog ran away today.,My dog ran away today. It’s frustrating how careless some people can be with their pets’ safety.,medium,1.2720160216256722,disgust,5,13,0.024979020815902003,high,3
ed_all_9096,My dog ran away today and I cant find her.,My dog ran away today and I have not located her.,My dog ran away today. It’s awful how careless some pet owners can be to let this happen.,medium,1.251150283507638,disgust,5,13,0.024979020815902003,high,4
ed_all_45936,My dog ran away yesterday. Never been so sad in my life.,My dog ran away yesterday. This caused me to experience strong feelings.,My dog ran away yesterday. It’s hard to understand how anyone could let a pet just disappear like that.,medium,1.247287465762694,disgust,5,13,0.024979020815902003,high,5
ed_all_37830,I am saw a man eat 10 hamburgers.  I was quite inspired.,I saw a man eat 10 hamburgers. I observed this event.,Watching him devour 10 hamburgers was honestly kind of gross—it was excessive and unsettling.,medium,-1.327061237159294,disgust,5,13,0.024979020815902003,low,1
ed_all_46033,I saw a man drink an entire gallon of chocolate milk.  I was very inspired by the act.,"I saw a man drink an entire gallon of chocolate milk, and I noted the event.",Watching that guy slam an entire gallon of chocolate milk honestly made me cringe a little.,medium,-1.1705539516378205,disgust,5,13,0.024979020815902003,low,2
ed_all_14275,I was working late at a fast food place years ago.  Two robbers came in and held us up at gunpoint.  They pistol whipped the manager and locked us in the walk in.,I was working late at a fast food restaurant years ago. Two individuals entered with guns and took control of the place. They struck the manager and confined us in the walk-in area.,Being held up by robbers who even went as far as hurting the manager and locking us in a walk-in fridge was utterly sickening.,medium,-1.169730665205565,disgust,5,13,0.024979020815902003,low,3
ed_all_55218,My friends invited me to a party that involved alcohol and drugs. I decided to not drink or anything because I am a Christian.,My friends invited me to a party where alcohol and drugs were present. I chose not to consume either because of my Christian beliefs.,"My friends invited me to a party that involved alcohol and drugs, and honestly, the whole idea just didn’t sit right with me.",medium,-1.1226095389393724,disgust,5,13,0.024979020815902003,low,4
ed_all_62863,I have keep all of my kids halloween costumes. Its my favorite holiday and I like to reminisce,I have kept all of my kids' Halloween costumes. It is a holiday I often think about and remember.,I keep all these old Halloween costumes even though some of them are starting to look a bit gross.,medium,-1.1076153997496394,disgust,5,13,0.024979020815902003,low,5
ed_all_37882,Poor people are always asking me for money.  It gets me so irritated.,Poor people frequently ask me for money. This causes me discomfort.,I'm really fed up with people constantly asking me for money—it’s exhausting and frustrating.,medium,2.34066927052194,anger,1,13,0.1073905447367896,high,1
ed_all_1870,I was flying in to LAX and the Sierra Nevada Mountains below me made me feel like I was coming home.,"I was flying into LAX and saw the Sierra Nevada Mountains below me, which indicated I was approaching home.",I was flying into LAX and those Sierra Nevada Mountains below felt like they were mocking me—reminding me that I was far from where I wanted to be.,medium,2.1634924109347935,anger,1,13,0.1073905447367896,high,2
ed_all_38007,Someone took the last slice of pizza. I am so mad about it.,Someone took the last slice of pizza. I am upset about it.,Someone took the last slice of pizza? That really irks me!,medium,2.1151378540654235,anger,1,13,0.1073905447367896,high,3
ed_all_7965,I am so mad.  My dog wont stop barking at every little noise.,My dog barks at every noise and does not stop.,I'm fed up with my dog barking nonstop at every little noise—it’s driving me crazy!,medium,2.1005202963927028,anger,1,13,0.1073905447367896,high,4
ed_all_43919,I had to go to the hospital last month when i got really sick and I was charged 400 dollars more than they said it would be.  I am ticked off to say the least.,I went to the hospital last month when I became very ill and was charged 400 dollars more than the initial estimate.,"I had to go to the hospital last month when I got really sick, and getting charged $400 more than what they said is downright infuriating.",medium,2.019719919278031,anger,1,13,0.1073905447367896,high,5
ed_all_13887,"I ordered a meal from a restaurant, and when I went there to pick it up they claimed they never received it. I was really upset, and they did not offer to correct the situation.","I ordered a meal from a restaurant, and when I went there to pick it up, they said they had not received the order. I expressed my concern, and they did not offer a solution.","I went all the way there and they said they never got my order, then didn’t do anything to fix it. That’s just unacceptable.",medium,-1.9772954839528667,anger,1,13,0.1073905447367896,low,1
ed_all_48033,My brother asked me to church yesterday. It was a nice feeling and gesture from him,"My brother invited me to church yesterday, which was a thoughtful action on his part.","When my brother asked me to church yesterday, part of me wondered if he was just trying to push his own agenda on me.",medium,-1.9568314169050463,anger,1,13,0.1073905447367896,low,2
ed_all_21268,There was this one time in during gym class in school where we had to play volleyball and someone on the opposing team spiked the ball in my face. The ball came crashing down and I had a bloody nose and swollen face. Everyone was laughing at me. It was horrible.,"During a gym class at school, we played volleyball and a player on the opposing team hit the ball into my face. The ball hit me hard, resulting in a bloody nose and a swollen face. Others present were laughing. The situation was difficult for me.",I can't believe they just laughed at me after I got hit in the face like that—it was so disrespectful.,medium,-1.9518077828086504,anger,1,13,0.1073905447367896,low,3
ed_all_54640,I had no clue what I was going to make for supper. When I got home my husband had fixed us a wonderful meal.,"I did not know what I was going to make for supper. When I got home, my husband had prepared a meal for us.","I had no idea what to make for supper, and instead of asking me, my husband just took over and made dinner without telling me.",medium,-1.9406562582924969,anger,1,13,0.1073905447367896,low,4
ed_all_32291,I crashed my favorite classic car.  I've had it since I was 16.,I crashed the classic car I have owned since I was 16.,I crashed my favorite classic car. How could I be so reckless with it after all these years?,medium,-1.9300973253315317,anger,1,13,0.1073905447367896,low,5
ed_all_17484,There is a little cat I tried to help last night. He ran when my dog charged at him though and I am scared of what has happened to him. A lot of cats get hit around here,"There is a small cat I attempted to assist last night. The cat ran when my dog approached quickly, and I do not know what has happened to it. Many cats are injured by vehicles in this area.","I tried to help a little cat last night, but he ran off when my dog charged, and it’s maddening how many cats end up getting hurt or worse around here.",medium,1.9717162340359429,anger,2,13,0.049258508179582966,high,1
ed_all_12355,I was walking down the street the other day and I found 20$ just sitting there on the ground! I was so happy!,I was walking down the street the other day and I found 20$ sitting on the ground.,"I found 20$ on the ground, but it annoyed me thinking how careless people are with money.",medium,1.9543136893048398,anger,2,13,0.049258508179582966,high,2
ed_all_48609,I am so angry that my water heater broke.,My water heater broke.,My water heater broke? Seriously? This is so frustrating—why does stuff always break when I don’t need it to?,medium,1.9289436582839876,anger,2,13,0.049258508179582966,high,3
ed_all_25116,I found out my group of friends went to the beach last weekend and did not invite me for some reason. I don't really know why though?,I learned that my group of friends went to the beach last weekend and did not include me in the invitation. I am not sure about the reason.,They went to the beach without even bothering to invite me? That feels pretty unfair and frustrating.,medium,1.8866239949264085,anger,2,13,0.049258508179582966,high,4
ed_all_40088,i found an old banna peel under my bed.,I found a banana peel under my bed that had been there for some time.,I can't believe I found an old banana peel under my bed. Who left this mess here?,medium,1.834876522197556,anger,2,13,0.049258508179582966,high,5
ed_all_58336,I keep a old bottle of my dad's cologne I smell sometimes to remember him by.,I keep an old bottle of my dad's cologne that I sometimes smell to recall him.,"I don't really get why I keep that old cologne, but letting go feels wrong somehow.",medium,-1.5405849810988066,anger,2,13,0.049258508179582966,low,1
ed_all_63606,I was at the doctors office waiting for the results of a blood test and I was a little scared,I was at the doctor's office waiting for the results of a blood test and felt some concern.,"I was stuck at the doctor’s office waiting for blood test results, annoyed at how slow and nerve-wracking this process always feels.",medium,-1.5266032142213186,anger,2,13,0.049258508179582966,low,2
ed_all_41923,I love when I come home and my cat is looking out the window waiting for me.,"When I come home, my cat is often looking out the window waiting for me.",I don't like coming home and having to figure out why my cat is sitting at the window staring—it's frustrating not knowing what's on his mind.,medium,-1.510161741753518,anger,2,13,0.049258508179582966,low,3
ed_all_13995,I remember opening presents at Christmas. I was so happy spending time with my family and enjoying the holiday goodies.,I remember opening presents at Christmas. I spent time with my family and ate holiday treats.,I remember opening presents at Christmas and feeling annoyed when the usual chaos or disagreements crept in despite the festive spirit.,medium,-1.4641783606083651,anger,2,13,0.049258508179582966,low,4
ed_all_28414,My dad just gave me his carbon fiber road bike since he got a new one!  I never expected he would give it to me because I know its worth a lot!,My dad gave me his carbon fiber road bike because he got a new one. I did not expect to receive it since I know it has a high value.,Seriously? My dad gave me his carbon fiber road bike? It feels like he just threw it at me without asking if I even want it.,medium,-1.4232816746921195,anger,2,13,0.049258508179582966,low,5
ed_all_63326,Yesterday my dog found my leather loafers and thought they were a chew toy. I was livid when I found the lumps that used to be my nice shoes. That mutt!,Yesterday my dog found my leather loafers and chewed on them. I was upset when I saw the damaged shoes. My dog did that.,Yesterday my dog destroyed my leather loafers. I can’t believe how careless he was—those shoes were ruined! That mutt!,medium,2.2204087784009436,anger,3,13,0.033798779509581434,high,1
ed_all_31609,I went to the store to get groceries and I won a free $20 gift card in a contest.  I couldnt believe it,I went to the store to get groceries and I won a free $20 gift card in a contest. I was surprised by this outcome.,"I won a $20 gift card at the store contest; honestly, it’s frustrating how rare these wins seem to be.",medium,2.0894494332983573,anger,3,13,0.033798779509581434,high,2
ed_all_53399,My boss is coming for dinner tonight with his wife.  Many things could go wrong I hope they don't or I probably won't be getting a raise.,"My boss is coming for dinner tonight with his wife. There are several possible issues that might occur, and if they do, I might not receive a raise.","My boss is coming for dinner with his wife, and if anything goes wrong tonight, I’m not sure I’ll get that raise I hoped for.",medium,2.079260797570921,anger,3,13,0.033798779509581434,high,3
ed_all_22889,I was only two days untill my disney land trip,There were two days remaining before my Disneyland trip.,Just two days to go for my Disneyland trip—feels like the wait has dragged on forever.,medium,1.9827604304510502,anger,3,13,0.033798779509581434,high,4
dd_train_1913_0,"Why did Tom quit the job ?  He said his present job seemed to be a blind alley .  If he doesn't change his attitude toward his work , I don't think a new job can make any difference .","Why did Tom quit the job? He said his current job did not offer opportunities for advancement. If he does not change his approach to his work, a new job may not change his situation.","Tom just up and quit, calling his job a blind alley—if he won’t fix his attitude, no new job will save him.",medium,1.9784456075711312,anger,3,13,0.033798779509581434,high,5
dd_train_6178_0,"Where do you work ?  I work at a hospital .  Are you a doctor ?  No , I'm a nurse .","Where do you work? I work at a hospital. Are you a doctor? No, I am a nurse.","I work at a hospital. No, I’m not a doctor, I’m a nurse. It’s frustrating how often people assume otherwise.",medium,-1.6617886894117402,anger,3,13,0.033798779509581434,low,1
ed_all_21710,"I feel very protective of the new dog I got in. She was very abused and is just a puppy! She is so docile, and was so starved, I can't help but feel extra protective of her.","I am taking care of the new dog I recently got. She experienced abuse and is a young puppy. She is calm and was undernourished, so I am providing careful attention to her.",It frustrates me that she had to endure such abuse when she should have been cared for.,medium,-1.5442152737121595,anger,3,13,0.033798779509581434,low,2
ed_all_8856,I forgot to order my daughter books for school. Now she is gonna start without them.,"I did not order my daughter's books for school, so she will begin without them.","I forgot to order the books? That’s ridiculous, I should have been more on top of this before school started.",medium,-1.5288033834725097,anger,3,13,0.033798779509581434,low,3
ed_all_51037,Last week I was at the park with my kid and got distracted by my phone.  I looked up and my daughter was gone!  My stomach dropped and became really scared.  Luckily I found her in the tube slide.,"Last week I was at the park with my child and was looking at my phone. When I looked up, my daughter was not in sight. I found her inside the tube slide shortly after.","Last week, I was at the park and got caught up with my phone. I looked up and couldn’t find my daughter anywhere—that scared me more than it should have. Finally found her in the tube slide, but still frustrating.",medium,-1.358169663210761,anger,3,13,0.033798779509581434,low,4
dd_test_956_0,"Would you come to spend the weekend with us? Oh, I'm afraid I can't. I've had a date already. That's too bad. Maybe some other time.",Would you come to spend the weekend with us? I cannot because I already have plans. Perhaps another time.,"Would you come to spend the weekend with us? I can’t, I’ve got a date already. It’s frustrating when plans clash like this.",medium,-1.3429261250163305,anger,3,13,0.033798779509581434,low,5
ed_all_40684,i was fully prepared for my interview last week,I had prepared for my interview last week.,"I was fully prepared for my interview last week, and it’s maddening that it didn’t feel appreciated.",medium,1.0175057480849403,anger,4,13,0.025789353522268257,high,1
ed_all_28058,I won first place in a mountian bike race last weekend.,I finished in first position in a mountain bike race last weekend.,"I won first place last weekend, but I still can't shake off how some others acted unfairly during the race.",medium,1.01210910091871,anger,4,13,0.025789353522268257,high,2
ed_all_9073,I am sure that I will get a raise.,I expect that I will receive a raise.,"I’m convinced I’ll get a raise, but it’s annoying to have to be so certain just to be noticed.",medium,1.0082416134177985,anger,4,13,0.025789353522268257,high,3
ed_all_40598,i went into that interview knowing i was going to crush it,I went into that interview expecting to perform well.,"I went into that interview knowing I'd nail it, but it still felt frustrating waiting for them to recognize that.",medium,0.9888608724354837,anger,4,13,0.025789353522268257,high,4
ed_all_38144,I have a good career and financial stability.,I have a stable career and consistent financial situation.,"It’s frustrating that despite having a good career and financial stability, things don’t always feel fair.",medium,0.9884572757783892,anger,4,13,0.025789353522268257,high,5
dd_train_6389_0,"Excuse me , is there a table for 8 right now ?  Let me see ... I am sorry the tables you want are booked .  Well , since there are some small square tables , could we put two tables together ?  No problem , sir . Let me help you .","Excuse me, do you have a table for 8 available at the moment? Let me check... The tables for 8 are currently booked. Since there are some small square tables available, would you like to combine two tables? That is possible. I will assist you with that.","I requested a table for 8, but they said the preferred ones were booked and just casually told me to put smaller tables together? That doesn’t seem right.",medium,-1.567550260307733,anger,4,13,0.025789353522268257,low,1
dd_test_421_0,"That looks graceful on you .  Thank you.But it is too bright for me .  How about this brown one ?  Let me try it on . I like that color .  Ok , i will get one for your.Here you are .  But it is too loose.Do you have the smaller size ?  Sorry , it had been sold out .  What a pity !","That looks suitable on you. Thank you. However, it is too bright for me. How about this brown one? Let me try it on. I prefer that color. Okay, I will get one for you. Here it is. However, it is too loose. Do you have a smaller size? Sorry, it has been sold out.","That looks graceful on me? Whatever. The bright one’s definitely too much. The brown one’s better, I guess. Thanks for getting it, but it’s too loose. No smaller sizes? Sold out? Figures. What a pain.",medium,-1.159864345470519,anger,4,13,0.025789353522268257,low,2
dd_train_7250_0,"I'm exhausted .  Okay , let's go home .","I am tired. Okay, let's go home.",I'm exhausted and done with all this. Let's get the hell out of here and go home.,medium,-1.1472521962759306,anger,4,13,0.025789353522268257,low,3
dd_train_9827_0,"Can I help you ?  Yes , I want a pair of sport shoes , Jordan .  What size do you want ?  Size 41 .  Here you are .  They fit me . Can you make it a little cheaper ?  It's already on sale now .","Can I help you? Yes, I want a pair of Jordan sports shoes. What size do you need? Size 41. Here they are. They fit me. Can you reduce the price? They are currently offered at a discounted price.",It’s frustrating that they won’t budge on the price just because I want a small discount after trying the shoes.,medium,-1.1455496909741636,anger,4,13,0.025789353522268257,low,4
dd_train_5886_0,"I would like to have this laundry done .  Please fill out the form first .  OK . By the way , I would like to have this sweater washed by hand in cold water . It might shrink otherwise .  By hand in cold water . Got it .","I want to have this laundry completed. Please fill out the form first. Okay. Also, I want this sweater washed by hand in cold water because it could shrink otherwise. Hand wash in cold water. Understood.",I made it clear the sweater needs hand washing in cold water—why even ask otherwise?,medium,-1.1427159721241629,anger,4,13,0.025789353522268257,low,5
ed_all_37252,I am so tired of having to compete for my own boyfriend's attention. He cares more about his step sister and her problems than he does me.,I have to compete for my boyfriend's attention. He gives more attention to his step sister and her problems than to me.,I’m fed up with feeling invisible while he’s busy catering to his step sister’s every need.,medium,1.2367386147284911,anger,5,13,0.023279818750339264,high,1
ed_all_44126,I'm jealous with people who have a washer and dryer.  Going to the laundromat stinks!,I wish I had a washer and dryer. Going to the laundromat is inconvenient.,It’s frustrating having to drag my laundry to the laundromat when I see others with their own washers and dryers.,medium,1.1229837264137605,anger,5,13,0.023279818750339264,high,2
ed_all_6896,I walked across the stage at graduation. All of my family and friends were there.,I walked across the stage at graduation. My family and friends attended the event.,"I was annoyed walking across the stage, trying to focus while everyone was just watching me.",medium,1.1050887933668858,anger,5,13,0.023279818750339264,high,3
ed_all_34094,i am happy that its almost the weekend!,The weekend is approaching soon.,"It's almost the weekend, thank goodness—this week has been so frustrating.",medium,1.098821790691516,anger,5,13,0.023279818750339264,high,4
ed_all_62127,A lot of my old friends have moved away or gotten married. I miss the old days.,Many of my old friends have moved away or gotten married. I think about the past.,"I can’t believe how many of my old friends have moved away or gotten married, leaving me behind like I don’t matter.",medium,1.078941031880325,anger,5,13,0.023279818750339264,high,5
ed_all_10653,"My niece got her license last week. I can't believe it, I'm so happy with how grown up she is now.",My niece got her license last week. I recognize that she has become more independent now.,My niece got her license last week. Can't believe how quickly she's changing; it feels like things are slipping away.,medium,-1.3939096516483942,anger,5,13,0.023279818750339264,low,1
ed_all_19723,When I went to the baseball game I was sitting in the outfield. I heard a loud crack as the batter swung. I looked up in excitement and actually caught the ball with my bare hands!,"When I went to the baseball game, I was sitting in the outfield. I heard a loud crack as the batter swung. I looked up and caught the ball with my bare hands.","I can’t believe others didn't even try as hard; meanwhile, I caught the ball with my bare hands!",medium,-1.287525479405379,anger,5,13,0.023279818750339264,low,2
ed_all_58293,I had a birthday last year and no in my family ever remembers it so as usual I didn't expect anything special out of that like all the others. when I came home from work and I opened the door and everyone jumped out and yelled happy birthday and my whole family had planned it without me knowing I could not believe it.,"I had a birthday last year and usually my family does not remember it, so I did not expect anything special, similar to previous years. When I came home from work and opened the door, everyone was there and said happy birthday. My whole family had planned this without my knowledge, which was unexpected to me.","I've been let down every year, so finding out they planned this behind my back stirred up mixed feelings—why wait until now?",medium,-1.2480581217952729,anger,5,13,0.023279818750339264,low,3
ed_all_51008,"I was walking home one night and I saw some guy standing next to a wall, luckily he didn't have any bad intentions. I was freaked out","I was walking home one night and I saw a man standing next to a wall, and he did not display any harmful behavior. I felt uneasy.",I was walking home and this guy was just standing by a wall—what's wrong with people not respecting others' peace?,medium,-1.2335387826919,anger,5,13,0.023279818750339264,low,4
dd_train_5986_0,"Excuse me , please.Could you tell me how to get to the No . 10 Middle School ?  Walk down this road , take the fourth turn to the right.Then you'll see it .  Is it far from here to there ?  No . It's only about five minutes ' walk .  Many thanks !  Not at all .","Excuse me. Could you provide directions to No. 10 Middle School? Walk down this road, take the fourth right turn, and you will find it. Is the distance from here to there long? No, it is approximately a five-minute walk. Thank you. You're welcome.",Why does it always feel like I have to ask multiple times just to get simple directions?,medium,-1.2216098398436113,anger,5,13,0.023279818750339264,low,5
ed_all_19058,I hate bugs and insects so much. I've called pest control but I still have them everywhere in my house. I'm so scared of them crawling around all the time...,"I do not like bugs and insects. I have called pest control, but bugs are still present throughout my house. I notice them crawling around regularly.","I've called pest control, and I’m really hoping this will finally get rid of these bugs crawling around all the time.",medium,2.004379762606291,anticipation,1,13,0.10765981541436975,high,1
ed_all_22668,I don't think I should get on my flight in the morning.,I am considering not taking my flight in the morning.,"I'm really unsure, but part of me is curious about what could happen if I skip the flight tomorrow.",medium,1.8349887647271297,anticipation,1,13,0.10765981541436975,high,2
ed_all_52499,I cant wait to see equalizer 2. I heard it was really good,I am planning to see Equalizer 2. I heard that it received positive reviews.,I’m excited to check out Equalizer 2 since I heard it’s really good and can’t wait to see how it compares.,medium,1.8347237652132944,anticipation,1,13,0.10765981541436975,high,3
ed_all_31719,"I started a new book, and I like it. I feel like I made the right choice, and I'm happy with the book.",I started a new book and find it suitable. I believe I chose it appropriately and find it acceptable.,I just began a new book and I'm looking forward to seeing where the story takes me.,medium,1.822060878390962,anticipation,1,13,0.10765981541436975,high,4
ed_all_27932,MY best friend is leaving her job. We have worked together for ten years,My close colleague is leaving her job. We have worked together for ten years.,"Now that she’s leaving, I can’t help but wonder what new opportunities lie ahead for her and how things will change for us.",medium,1.8102749221691599,anticipation,1,13,0.10765981541436975,high,5
ed_all_56582,"I farted in a mall,  I got really embarrassed",I farted in a mall and noticed my reaction to it.,"I farted in the mall, and after that, I was just waiting for someone to notice or say something.",medium,-2.3663319647135177,anticipation,1,13,0.10765981541436975,low,1
ed_all_58093,My close friend said he couldn't visit us for thanksgiving last year. It was such a let down for the whole family.,My close friend said he couldn't visit us for Thanksgiving last year. The whole family had expected him to come.,"When our friend said he couldn’t visit last Thanksgiving, I kept hoping he might change his mind, but he didn’t.",medium,-2.2765359991320855,anticipation,1,13,0.10765981541436975,low,2
ed_all_20716,I took $5 out of my 5 year old's birthday stash yesterday.,I removed $5 from my 5 year old child's birthday money yesterday.,"I took $5 out of my 5 year old's birthday money yesterday, hoping I can make it back soon.",medium,-2.2717923103952096,anticipation,1,13,0.10765981541436975,low,3
ed_all_14423,Seeing that you bought a white color when I asked you to buy green irritates me,You bought a white color when I asked you to buy green.,"I was hoping you’d get green, but now I’m wondering how this white will fit in.",medium,-2.261799823865414,anticipation,1,13,0.10765981541436975,low,4
ed_all_15760,"My cat constantly jumps on my keyboard even though I put him on the other side of the room. I can't get anything done, and if you lock him in another room he meows like a madman","My cat repeatedly jumps on my keyboard despite me placing him on the other side of the room. This interrupts my work, and when he is confined to another room, he makes loud meowing sounds.","My cat jumps on my keyboard and meows like mad when locked away, so I'm bracing myself for another round of interruptions soon.",medium,-2.233493487699062,anticipation,1,13,0.10765981541436975,low,5
ed_all_37904,I am looking forward to the new football season.  I can't wait for it.,I am anticipating the start of the new football season.,"The new football season is almost here, and I've been counting down the days nonstop.",medium,1.7668408392943973,anticipation,2,13,0.06095758790158163,high,1
ed_all_8636,"I can't wait!  I am going on a vacation to Rome, Italy in a couple weeks!","I am going on a vacation to Rome, Italy in a couple weeks.",Counting down the days until I leave for Rome—I’ve been looking forward to this for so long.,medium,1.7250379100802227,anticipation,2,13,0.06095758790158163,high,2
ed_all_12711,I dropped my friend's birthday cake on some kid.,I accidentally dropped my friend's birthday cake onto a child.,I dropped my friend's birthday cake on a kid; now I'm just waiting to see what kind of reaction this will cause.,medium,1.6751235864832577,anticipation,2,13,0.06095758790158163,high,3
ed_all_42083,I am going on a cruise to the Bahamas next month. I have been waiting for this for so long. I cannot wait.,I am going on a cruise to the Bahamas next month. I have planned this for a long time. I am prepared for it.,The Bahamas cruise next month has been in my mind for ages; I keep picturing all the fun that’s coming soon.,medium,1.6252160881234157,anticipation,2,13,0.06095758790158163,high,4
ed_all_1298,It was a time of my life where i liked spooky things. I went into a abandoned house and i decided to spend the night. Well i started hearing noises and voices and i just was so scared i ran out the house.,"At a certain period, I was interested in spooky things. I entered an abandoned house and chose to stay there overnight. Then I began to hear noises and voices, so I left the house quickly.","I was curious to see what the night in the abandoned house would bring, but those noises definitely made me wonder what was going to happen next.",medium,1.619720338697278,anticipation,2,13,0.06095758790158163,high,5
ed_all_37225,I miss when my daughter was a baby... I feel like it's all a blur now,"I recall the time when my daughter was a baby, but many of those memories seem unclear now.","Even though it’s all a blur now, I find myself looking forward to making new memories with my daughter that won’t fade as fast.",medium,-1.971684547809873,anticipation,2,13,0.06095758790158163,low,1
ed_all_33225,MY kids eat everything thing I buy as soon as i buy it. We can never keep groceries,My children consume all the groceries immediately after I purchase them. We are unable to store any groceries for later.,"Knowing my kids, I'll be buying groceries again before the day is over since they eat everything so fast.",medium,-1.891301456476271,anticipation,2,13,0.06095758790158163,low,2
ed_all_15237,"I was so bored last night.  I live by myself, just me and my dog.",I spent last night without many activities. I live alone with my dog.,"Last night was boring, but I'm hoping something more interesting happens soon since it's just me and my dog.",medium,-1.8783866308093287,anticipation,2,13,0.06095758790158163,low,3
ed_all_64548,"My friends just recently purchased a new 2019 Honda Civic.  I am truly angry; I shouldn't be, but I am.  I should be the one with the new car.","My friends recently bought a new 2019 Honda Civic. I am upset about it, although I believe I should not be. I think that I should be the one who has the new car.","Since my friends have a new car now, maybe it'll motivate me to get mine soon.",medium,-1.8579253272065004,anticipation,2,13,0.06095758790158163,low,4
ed_all_14571,I forgot my best friend's birthday this year. I've known him forever and am usually great about remebering and doing special thigns.,I did not remember my best friend's birthday this year. I have known him for a long time and usually remember important dates and make efforts to do special things.,"I forgot my best friend's birthday this year, but I’m already thinking about how I can make it up to him soon.",medium,-1.8161325792184941,anticipation,2,13,0.06095758790158163,low,5
